61.6688	5.265e0
61.8639	2.807e0
61.9682	3.597e0
62.3926	3.356e0
62.4465	2.520e0
62.6115	2.408e0
62.6605	2.719e0
62.6881	6.535e0
62.7289	5.214e0
62.7916	3.638e0
62.9577	9.676e0
63.0099	1.970e1
63.1092	6.379e0
63.3587	2.887e0
63.6464	2.697e0
63.7300	2.697e0
63.8136	3.056e0
64.7206	2.357e0
64.8666	6.919e0
64.9569	3.849e0
65.1107	2.697e0
65.2628	2.736e0
65.3579	2.898e0
65.6717	2.520e0
66.1242	4.023e0
66.4595	4.146e0
66.5063	5.862e0
66.5333	4.412e0
66.8785	9.453e0
67.0128	7.720e0
67.0987	3.760e0
67.2347	4.322e0
67.3890	2.356e0
67.4706	3.079e0
67.5107	4.242e0
67.5531	3.438e0
67.7331	2.698e0
67.8123	2.880e0
67.8410	2.880e0
68.1091	5.838e0
68.1678	2.728e0
68.7218	6.831e0
68.9044	5.145e0
68.9402	2.554e0
69.0365	5.337e0
69.0769	9.051e0
69.1162	4.137e0
69.3082	2.384e0
69.3373	2.379e0
69.3702	2.373e0
69.4337	2.888e0
69.4879	4.235e0
69.5616	3.284e0
69.6074	8.643e0
69.6713	3.820e0
69.8931	1.056e1
70.0091	4.931e0
70.0673	2.744e1
70.1499	3.910e0
70.1844	2.711e0
70.4590	2.356e0
70.5690	2.356e0
70.7407	3.600e0
70.9566	2.807e0
71.0691	9.817e0
71.1408	1.204e1
71.3054	3.095e0
71.3436	2.403e0
71.6063	2.520e0
71.7318	6.151e0
71.9841	2.697e0
72.0496	1.439e2
72.1096	2.372e0
72.3128	2.807e0
72.4194	2.503e0
72.6655	2.440e0
72.6860	3.854e0
72.7633	2.729e0
72.8407	2.865e0
72.8955	2.388e0
72.9263	2.800e0
73.0084	5.733e0
73.0623	3.625e2
73.1408	2.697e0
73.3080	3.280e0
73.5777	3.974e0
73.8246	6.077e0
73.9855	2.865e0
74.0648	4.798e1
74.0981	2.750e1
74.2280	3.068e0
74.2578	3.240e0
74.3489	2.773e0
74.5443	2.357e0
74.7271	2.865e0
74.8056	2.502e0
75.0303	2.165e1
75.0891	4.001e0
75.1631	3.240e0
75.2693	2.880e0
75.3028	2.764e0
75.4582	3.087e0
75.5463	2.697e0
75.6020	2.960e0
75.6916	2.771e0
75.7217	2.373e0
75.7508	2.373e0
75.7905	4.115e0
76.0404	1.678e1
76.1398	2.356e0
76.3823	2.408e0
76.5383	3.069e0
76.5979	2.735e0
76.7680	2.807e0
76.8423	4.691e0
76.8815	2.987e0
77.0020	3.135e0
77.0404	2.940e0
77.1443	3.400e0
77.2123	5.598e0
77.2376	2.377e0
77.2993	6.179e0
77.3580	3.820e0
77.4801	5.484e0
77.5684	5.004e0
77.7916	2.694e0
77.9612	2.888e0
78.0555	4.763e0
78.1635	2.728e0
78.5051	7.730e0
78.7432	2.960e0
79.1777	2.408e0
79.2624	8.073e0
79.2937	3.200e0
79.4543	3.087e0
79.6151	2.898e0
79.7589	2.698e0
79.8573	4.622e0
79.9297	3.280e0
80.0542	1.138e1
80.2436	3.087e0
80.4728	2.408e0
80.5242	7.084e0
80.5721	3.238e0
80.6251	4.228e0
80.8977	4.679e0
80.9535	2.774e0
81.0713	9.355e0
81.1172	7.386e0
81.2725	3.657e0
81.7336	4.877e0
81.9809	4.136e0
82.0563	3.056e0
82.1363	4.582e0
82.3823	2.503e0
82.4602	2.697e0
82.5428	5.432e0
82.6256	2.408e0
82.7389	2.754e0
82.7691	2.377e0
82.8511	2.960e0
82.8831	3.200e0
82.9532	7.480e0
83.0848	1.030e2
83.3734	1.911e1
83.4127	1.011e1
83.4979	2.520e0
83.8191	7.020e0
83.9005	2.408e0
84.0462	4.816e2
84.0825	3.546e1
84.1119	4.600e0
84.3837	3.412e0
84.5228	2.697e0
84.6110	5.027e0
84.6830	3.960e0
84.7465	3.512e0
84.8792	2.407e0
85.0167	1.292e1
85.0489	3.667e1
85.0766	2.741e1
85.1196	5.341e0
85.2254	2.407e0
85.3424	2.408e0
85.4000	3.415e0
85.9372	3.600e0
86.0134	1.006e1
86.0720	1.513e3
86.3091	2.408e0
86.4759	3.280e0
86.7657	2.356e0
86.8511	2.356e0
86.9855	6.100e0
87.0452	2.715e2
87.0800	3.928e3
87.1644	2.520e0
87.1992	4.115e0
87.3524	4.171e0
87.4086	2.520e0
87.5521	4.322e0
87.6535	3.974e0
87.7609	2.356e0
87.9635	1.304e1
88.0226	2.718e2
88.0842	2.957e2
88.2804	3.776e0
88.3988	3.488e0
88.4322	3.433e0
88.7494	2.356e0
88.8176	7.480e0
88.8334	6.800e0
88.9348	2.736e0
89.0232	1.120e1
89.0707	2.140e2
89.4859	3.280e0
89.7211	2.408e0
89.8754	3.056e0
90.0181	2.546e1
90.0795	6.410e0
90.2544	3.478e0
90.4747	5.797e0
90.8245	4.263e0
90.9788	8.124e0
91.0091	3.600e0
91.0522	7.235e0
91.1803	2.356e0
91.2402	3.478e0
91.4986	6.951e0
91.5337	7.429e0
91.5451	6.640e0
91.5906	3.450e0
91.6203	2.600e0
92.0505	3.381e0
92.0954	2.702e0
92.2322	2.960e0
92.5322	4.199e0
92.7626	5.213e0
93.0574	7.616e0
93.1806	5.788e0
93.2714	9.787e0
93.3354	2.697e0
93.4249	5.201e0
93.4698	2.375e0
93.5807	2.356e0
93.6500	5.823e0
93.6899	3.069e0
93.8334	3.600e0
93.9319	5.690e0
94.0321	3.974e0
94.1609	4.280e0
94.3727	2.380e0
94.4006	6.138e0
94.4644	5.242e0
94.5184	2.864e0
94.9472	5.026e0
95.0010	2.356e0
95.0531	1.391e1
95.0915	3.146e0
95.3227	2.807e0
95.4057	2.356e0
95.7067	4.312e0
95.9190	5.547e0
96.0458	1.039e1
96.0819	1.087e1
96.1392	3.280e0
96.3701	2.408e0
96.5846	2.408e0
96.7682	4.056e0
96.8772	6.870e0
96.9914	4.988e0
97.0249	2.372e0
97.3895	2.520e0
97.5446	2.720e0
97.5819	2.600e0
97.7766	2.807e0
97.9011	4.830e0
97.9677	3.757e0
98.0628	1.375e1
98.0897	1.257e1
98.2436	3.159e0
98.3658	2.520e0
98.5540	2.503e0
98.6050	2.356e0
98.8105	3.285e0
98.9849	9.459e0
99.0719	1.981e1
99.1680	4.741e0
99.3695	2.356e0
99.6184	4.280e0
99.7903	3.159e0
99.8794	3.982e0
100.0268	2.720e0
100.0959	2.613e2
100.7827	2.807e0
100.8662	2.408e0
101.0125	5.224e0
101.0713	7.192e2
101.1155	2.081e1
101.6436	2.807e0
101.7205	2.356e0
101.8037	2.697e0
101.9124	3.910e0
101.9902	2.777e0
102.0348	2.201e1
102.0758	4.176e1
102.9317	3.851e0
103.0453	1.295e1
103.0880	3.114e1
103.3998	2.520e0
103.9064	2.720e0
103.9530	4.256e0
104.0535	9.832e3
104.1118	8.339e0
104.1606	3.960e0
104.2759	3.996e0
104.3864	5.120e0
104.4795	7.049e0
104.6968	2.357e0
104.8392	2.520e0
104.8829	3.879e0
105.0064	3.901e0
105.0577	6.375e2
105.1382	2.762e0
105.2696	4.930e0
105.3242	2.888e0
105.3924	9.410e0
105.8426	3.600e0
106.0506	4.822e2
106.3287	3.056e0
106.6306	3.056e0
107.0580	3.730e1
107.1529	2.406e0
107.1970	8.135e0
107.3367	3.851e0
107.4790	3.087e0
107.5831	2.729e0
107.9169	4.633e0
108.1551	6.470e0
108.9030	2.503e0
108.9895	2.502e0
109.0482	2.752e0
109.0953	1.271e1
109.1679	8.111e0
109.3408	2.503e0
109.3910	7.701e0
109.5454	4.360e0
110.0612	1.817e1
110.2038	7.307e0
110.3360	4.880e0
110.4923	2.880e0
110.7444	2.729e0
111.0087	4.227e0
111.0479	5.734e0
111.0989	9.338e0
111.3266	3.081e0
111.4315	2.356e0
111.5550	3.240e0
111.6124	2.502e0
111.7913	2.356e0
111.8468	3.629e0
111.9381	6.120e0
112.0477	1.585e1
112.0831	9.141e0
112.2268	2.502e0
112.2941	3.600e0
112.5070	4.320e0
113.0571	8.520e0
113.0914	1.406e1
113.3965	2.865e0
114.0511	1.023e1
114.1019	3.157e2
114.3978	5.218e0
114.9702	3.078e0
115.0203	1.898e1
115.1105	4.805e2
115.2240	3.781e0
115.2566	3.600e0
115.4128	3.488e0
115.5713	2.356e0
116.0275	2.767e1
116.0760	5.360e0
116.1137	2.688e1
116.2053	4.854e0
116.3197	2.797e0
116.3608	2.520e0
116.5611	2.600e0
116.5866	3.203e0
116.8900	6.579e0
116.9605	5.002e0
117.0370	1.053e2
117.1043	1.389e1
117.2102	5.642e0
117.2983	2.408e0
117.4343	2.943e0
117.4750	3.240e0
117.5597	3.776e0
118.0334	9.823e1
118.0693	4.700e1
118.1163	5.674e0
118.1819	4.009e0
118.4321	6.493e0
118.6483	5.969e0
119.0395	4.960e0
119.0803	7.613e1
119.2757	5.217e0
119.4359	2.407e0
119.5128	7.204e0
119.5465	2.922e0
119.7300	4.655e0
119.7797	2.798e0
120.0407	1.624e1
120.0798	6.888e1
120.3357	2.520e0
120.6677	4.199e0
120.9416	6.129e0
121.0283	7.209e0
121.0695	2.209e1
121.0823	2.040e1
121.1653	3.087e0
121.2596	2.546e0
121.3026	5.674e0
121.7672	2.520e0
122.0768	1.490e1
122.5973	2.520e0
122.7327	2.520e0
122.7977	4.921e0
122.9091	3.080e0
123.0405	7.732e0
123.1212	8.707e0
123.1594	2.520e0
123.2400	2.828e0
123.2781	2.600e0
123.7885	2.408e0
124.0722	2.150e1
124.2216	3.280e0
124.3111	4.199e0
124.4775	2.502e0
124.5739	1.033e1
124.6208	2.949e0
124.9862	5.087e0
125.0489	3.340e1
125.0842	8.264e0
125.1295	7.741e0
125.2435	3.412e0
125.4030	4.173e0
125.4204	3.960e0
125.4418	4.166e0
125.6067	5.606e0
126.0754	6.937e0
126.6323	2.729e0
126.8038	3.159e0
127.0486	3.668e0
127.1013	9.269e0
127.1556	2.371e0
127.2729	3.056e0
127.5085	2.931e0
127.5486	3.432e0
127.6253	4.638e0
127.7951	2.880e0
127.8838	4.146e0
128.0822	5.864e2
128.2096	3.493e0
128.2410	2.914e0
128.4694	3.411e0
128.7997	3.780e0
128.8634	2.520e0
128.9347	9.808e0
129.0664	6.151e2
129.6912	5.764e0
129.8306	4.261e0
129.8893	8.263e0
129.9572	2.898e0
130.0690	6.949e1
130.1566	2.582e1
130.2126	3.695e0
130.3413	2.773e0
130.4711	4.103e0
130.5587	3.446e0
130.7388	2.880e0
130.8241	3.056e0
130.9082	7.610e0
131.0600	1.740e2
131.1160	1.556e2
131.1566	9.680e0
131.4881	2.729e0
131.5638	4.320e0
131.7702	2.898e0
131.9084	3.159e0
132.0544	1.384e2
132.0756	1.469e2
132.2301	4.190e0
132.3150	2.408e0
133.0570	1.019e2
133.0859	1.058e2
133.1291	7.920e0
133.5197	3.238e0
133.6565	7.323e0
133.7726	2.357e0
133.9326	2.728e0
134.0222	2.440e0
134.0959	3.722e2
134.1832	4.589e0
134.2581	3.468e0
134.3337	2.356e0
134.5666	2.357e0
134.6548	2.600e0
134.6903	2.600e0
134.7435	4.679e0
134.8888	3.927e0
134.9335	1.105e1
134.9945	3.520e0
135.0243	6.761e0
135.0971	5.414e1
135.4309	6.888e0
135.6286	8.748e0
135.7289	2.356e0
135.8398	2.366e0
135.8738	8.828e0
136.0154	1.083e1
136.1139	2.182e1
136.4554	2.397e0
136.4989	2.385e0
136.5843	2.697e0
136.6951	4.617e0
136.8810	2.356e0
137.0540	8.979e0
137.1160	8.061e0
137.2843	3.238e0
137.5744	2.407e0
137.7231	6.989e0
137.7723	3.738e0
138.0560	3.177e1
138.1248	1.152e1
138.3601	2.880e0
138.6525	2.729e0
139.0524	1.096e1
139.0905	3.873e1
139.1904	5.007e0
139.2352	8.823e0
139.3348	3.080e0
139.5084	4.704e0
139.8938	4.617e0
139.9651	7.436e0
140.0376	6.720e0
140.0728	2.130e1
140.3186	3.240e0
140.5562	3.446e0
140.9711	7.375e0
141.0790	1.379e1
141.4536	3.240e0
141.9319	2.880e0
141.9885	3.086e0
142.0906	1.112e2
142.1662	8.090e0
142.4234	2.504e0
142.6476	3.848e0
142.7229	2.728e0
143.0952	2.402e1
143.3212	4.589e0
143.5985	1.138e1
143.8878	5.377e0
144.0407	1.766e1
144.0779	2.660e1
144.2479	5.284e0
144.3126	9.840e0
144.3929	2.698e0
145.0364	2.840e0
145.0817	4.201e1
145.3521	1.055e1
145.3970	5.763e0
145.5509	4.464e0
145.6014	3.437e0
145.9967	7.625e0
146.0920	3.762e3
146.5361	2.698e0
146.7226	4.104e0
146.7759	3.431e0
146.9504	8.923e0
147.0274	2.914e0
147.0943	2.974e2
147.4526	9.100e0
147.6287	2.503e0
147.8094	4.163e0
147.8465	4.523e0
147.9195	4.549e0
147.9976	2.377e0
148.1106	2.687e2
148.2979	4.428e0
148.6460	3.280e0
148.7366	5.814e0
148.7807	3.662e0
148.8276	3.262e0
148.9449	3.970e0
149.0223	1.216e2
149.0738	5.846e3
149.1686	8.371e0
149.3266	4.639e0
149.4091	2.709e0
149.4526	5.235e0
149.5255	9.649e0
149.5793	2.756e0
149.6295	2.382e0
149.7056	3.285e0
149.8831	2.408e0
149.9952	5.999e0
150.0266	2.840e0
150.0854	1.096e3
150.1945	2.520e0
150.2595	5.222e0
150.3172	3.268e0
150.4994	2.372e0
150.5409	5.206e0
150.6301	3.356e0
150.8676	1.279e1
151.0758	2.923e2
151.1303	7.520e0
151.3137	4.687e0
151.5344	2.392e0
151.5831	2.756e0
151.8026	2.807e0
152.0160	1.365e1
152.0743	4.263e1
152.3692	2.719e0
152.4063	2.777e0
152.7178	2.880e0
152.7488	6.899e0
152.8154	6.237e0
152.8591	2.792e0
152.9090	2.709e0
153.0740	2.191e1
153.1379	1.143e1
153.2995	2.765e0
153.5802	3.818e0
153.8630	4.787e0
154.0426	1.244e1
154.0722	1.321e1
154.0968	1.256e1
154.1157	1.212e1
154.2386	2.408e0
154.3768	2.735e0
154.7296	2.736e0
155.0789	2.103e2
155.1465	6.358e0
155.3634	5.131e0
155.5047	2.408e0
155.5893	2.379e0
155.6359	2.766e0
155.7957	2.356e0
156.0570	2.509e1
156.1278	5.560e0
156.1688	1.275e1
156.2245	6.346e0
156.4239	4.281e0
156.5434	2.736e0
156.6946	3.446e0
156.8450	2.503e0
157.0939	1.039e2
157.1759	1.528e1
157.2150	5.453e0
157.2882	6.793e0
157.3222	2.600e0
157.4174	3.776e0
157.8016	3.596e0
157.9968	3.113e0
158.0291	4.284e0
158.0968	3.798e2
158.3211	2.807e0
158.4512	4.920e0
159.0575	1.312e1
159.1033	1.063e2
159.4481	6.180e0
159.5404	2.736e0
159.6547	8.725e0
159.7895	8.903e0
159.8700	2.520e0
160.1062	1.896e2
160.2186	2.697e0
160.3564	3.240e0
160.4128	2.362e0
160.4743	4.059e0
160.7108	2.698e0
161.1012	3.273e1
161.1553	1.206e1
161.3899	5.287e0
161.5187	4.741e0
161.8549	2.503e0
161.9896	5.528e0
162.0641	1.925e1
162.1241	2.386e1
162.3901	5.359e0
162.4355	4.469e0
162.4917	2.720e0
162.7783	1.059e1
162.9993	3.056e0
163.1104	7.290e1
163.2113	3.238e0
163.3526	7.412e0
163.5221	4.617e0
163.6542	4.198e0
164.0408	1.528e1
164.1075	9.179e1
164.1722	2.880e0
164.4304	2.735e0
164.5190	4.360e0
164.8254	5.652e0
164.9999	2.386e0
165.0706	2.249e2
165.1140	5.156e1
165.2367	2.698e0
165.4031	2.807e0
165.4997	3.974e0
165.9154	4.018e0
165.9363	4.640e0
165.9528	5.289e0
166.0680	2.926e1
166.2648	2.880e0
166.5846	3.443e0
166.6232	2.600e0
166.9467	4.320e0
167.0746	1.008e2
167.1384	1.787e1
167.2182	2.697e0
167.7521	7.925e0
167.9954	7.822e0
168.0620	3.657e1
168.1296	3.535e1
168.2400	2.960e0
168.4308	3.018e0
168.4599	2.440e0
168.6918	5.017e0
168.8020	3.974e0
168.9330	1.072e1
169.0959	4.277e1
169.3296	2.729e0
169.4083	2.808e0
169.5969	5.999e0
169.6481	2.930e0
169.8582	9.796e0
169.9501	3.240e0
170.0881	6.819e1
170.1631	6.502e0
170.1871	5.920e0
170.2107	6.470e0
170.3955	2.356e0
170.5865	4.325e0
170.6374	3.320e0
170.9635	2.408e0
171.0388	1.610e1
171.1454	3.439e2
171.1968	4.600e0
171.4134	4.824e0
171.7408	2.407e0
172.0657	5.589e0
172.1341	2.506e2
172.5928	4.817e0
172.6532	5.280e0
172.6986	3.658e0
172.8839	5.824e0
173.0882	2.594e1
173.1429	3.754e1
173.3472	2.940e0
173.4044	2.784e0
173.9402	9.521e0
174.0478	1.276e1
174.1272	1.138e2
174.1898	4.110e0
174.2227	3.624e0
174.7243	3.974e0
175.0226	1.164e1
175.0400	1.140e1
175.0573	1.036e1
175.1230	1.949e2
175.1847	4.626e0
175.5541	8.776e0
175.7549	8.518e0
175.9654	3.600e0
176.1033	2.715e2
176.4556	3.982e0
176.9929	2.606e0
177.0624	1.767e1
177.1188	1.004e2
177.3404	3.670e0
177.8461	8.016e0
177.9051	4.792e0
178.0520	5.123e1
178.1219	3.834e3
178.2585	4.931e0
178.3957	2.408e0
178.6253	1.030e1
179.0670	5.506e1
179.1239	5.415e2
179.2417	9.577e0
179.2861	8.229e0
179.4118	2.408e0
179.5378	4.622e0
179.7140	2.504e0
179.8636	2.520e0
180.0050	2.520e0
180.0564	1.751e1
180.1275	3.090e1
180.4232	9.255e0
180.6022	7.451e0
180.6429	2.758e0
181.0715	4.743e1
181.0991	4.216e1
181.1731	7.409e0
181.2868	5.793e0
181.4030	2.754e0
181.4423	3.075e0
181.6248	3.776e0
181.8706	2.408e0
182.0902	7.490e1
182.1803	1.095e1
182.4842	3.446e0
182.5674	5.935e0
182.6381	3.240e0
183.0937	3.151e1
183.1437	7.600e0
183.1615	8.560e0
183.1844	1.053e1
183.3185	2.898e0
183.9465	2.773e0
184.0789	9.422e1
184.1974	7.032e0
184.5927	4.641e0
184.6527	5.543e0
184.9460	3.087e0
185.0800	8.203e1
185.1381	2.393e1
185.2161	4.963e0
185.2529	4.560e0
185.3692	3.780e0
185.4761	5.320e0
185.5423	2.364e0
185.7555	1.294e1
186.0642	5.332e0
186.1087	1.295e1
186.1975	8.122e0
186.2877	2.503e0
186.5935	2.808e0
186.9029	5.225e0
187.1232	2.978e2
187.3640	2.408e0
187.4486	7.159e0
187.5382	1.123e1
187.6507	2.808e0
187.7510	5.596e0
188.1263	9.332e1
188.4258	4.171e0
189.0281	7.880e0
189.0719	5.957e1
189.1286	7.308e1
189.5163	2.729e0
189.6808	3.468e0
190.1051	3.829e1
190.2134	5.214e0
190.3153	6.538e0
190.3977	3.356e0
190.6568	8.561e0
190.8315	4.622e0
191.0829	4.395e1
191.1229	1.840e1
191.5975	2.898e0
191.7342	2.787e0
191.7881	4.249e0
191.9006	6.778e0
192.1003	4.705e2
192.3037	3.268e0
192.3656	7.213e0
192.4360	2.959e0
192.5266	2.808e0
192.9904	2.911e0
193.0594	1.460e1
193.1025	7.626e1
193.1555	4.349e0
193.2066	2.388e0
193.2828	3.659e0
193.4292	3.477e0
193.6372	4.617e0
193.7890	2.408e0
193.8775	4.816e0
193.9939	9.457e0
194.1151	5.343e2
194.1886	8.591e0
194.3039	2.502e0
194.7667	3.850e0
194.9308	3.357e0
195.0779	9.495e1
195.1126	9.026e1
195.2592	2.356e0
195.5548	5.386e0
196.0018	2.787e0
196.0887	4.923e2
196.1290	2.227e2
196.4937	8.425e0
196.6283	3.087e0
197.0166	3.000e0
197.0970	7.005e1
197.4993	2.773e0
197.6203	4.629e0
197.6586	2.973e0
197.9344	2.356e0
198.0970	2.544e2
198.3080	2.880e0
198.5786	2.520e0
198.7425	2.440e0
198.7776	6.595e0
198.8443	4.505e0
199.1227	8.297e1
199.4549	4.199e0
199.9901	2.520e0
200.0753	2.909e1
200.1113	1.044e1
200.1558	2.306e1
200.2106	1.125e1
200.4595	6.429e0
200.5728	6.054e0
200.6263	2.924e0
200.8633	2.736e0
200.9718	6.607e0
201.0371	6.846e0
201.1021	2.217e1
201.1340	2.121e1
201.2071	5.089e0
202.0378	8.554e0
202.0914	2.702e1
202.1465	2.281e1
202.2104	7.675e0
202.2752	2.880e0
202.4400	4.269e0
202.4959	3.552e0
203.1007	2.898e1
203.3167	5.202e0
203.3595	5.005e0
203.6697	2.898e0
204.0217	4.571e0
204.1169	2.029e1
204.1475	1.870e1
204.2173	3.798e0
204.2698	5.236e0
204.7576	3.158e0
204.8085	3.467e0
205.0763	1.741e1
205.1337	2.984e1
205.3529	2.408e0
205.5692	2.967e0
205.8300	2.520e0
206.1255	3.066e1
206.2018	5.575e0
206.4207	4.383e0
206.6187	5.562e0
206.6734	5.864e0
206.7200	7.542e0
207.1252	5.666e1
207.1893	6.160e0
207.2879	3.746e0
207.4112	3.538e0
207.4486	2.771e0
207.7597	8.492e0
207.8583	2.880e0
208.1140	1.353e2
208.2063	7.610e0
208.3319	7.935e0
208.7036	6.945e0
208.7973	2.520e0
208.8974	2.392e0
208.9672	6.151e0
209.0253	4.320e0
209.1265	9.517e1
209.5811	4.679e0
210.1146	1.363e2
210.3095	1.021e1
210.3951	3.159e0
210.4952	6.184e0
210.7288	2.504e0
211.0343	4.200e0
211.1178	5.350e1
211.2016	5.535e0
211.5842	5.854e0
211.8446	4.894e0
211.8905	3.766e0
211.9530	2.754e0
212.0270	2.375e0
212.1012	3.948e2
212.1984	4.218e0
212.3661	3.077e0
212.4181	7.530e0
212.7966	2.728e0
213.1052	8.230e1
213.2224	4.949e0
213.5896	5.112e0
213.6581	2.880e0
214.1084	1.405e2
214.2411	1.704e1
214.4147	5.086e0
214.6528	7.851e0
214.7885	3.087e0
214.9140	6.262e0
214.9584	3.754e0
215.0994	1.844e2
215.3627	5.023e0
215.4878	2.697e0
215.6957	4.633e0
215.8891	5.724e0
216.0937	8.867e1
216.1407	3.744e1
216.2516	5.419e0
216.4296	3.638e0
216.5326	8.488e0
216.6441	3.077e0
216.6839	2.821e0
216.8146	2.408e0
217.0193	2.600e0
217.0901	4.584e1
217.1173	5.371e1
217.1766	1.886e1
217.4878	6.098e0
218.0819	3.092e1
218.1137	3.749e1
218.2112	6.265e0
218.3019	2.808e0
218.4598	5.214e0
218.5562	2.702e0
218.7755	4.233e0
218.8111	2.440e0
219.1722	2.214e2
219.3471	3.478e0
219.5415	2.440e0
219.5739	2.600e0
219.7912	2.898e0
219.9667	5.128e0
220.0199	5.871e0
220.1310	8.235e2
220.3994	2.698e0
220.7131	5.292e0
220.7731	6.042e0
221.1362	1.735e2
221.3136	2.520e0
221.6416	7.544e0
221.9162	1.251e1
222.1547	2.274e1
222.3923	2.391e0
222.4515	2.373e0
222.9281	2.697e0
223.1388	2.668e2
223.5740	5.699e0
223.6243	2.786e0
223.7037	3.078e0
223.7560	2.370e0
224.1283	9.789e1
224.2282	4.001e0
224.4025	3.087e0
224.8239	3.347e0
225.0670	2.947e1
225.1325	8.154e1
225.2328	1.125e1
225.3343	4.901e0
225.4551	4.228e0
225.6884	4.901e0
225.7785	2.745e0
225.8190	2.520e0
225.8835	3.627e0
226.0516	1.442e2
226.1342	3.728e1
226.2732	2.773e0
226.4388	1.007e1
226.5426	2.774e0
226.7339	3.272e0
226.8698	2.697e0
227.0606	4.921e1
227.1271	5.212e1
227.1844	6.991e1
227.4900	2.520e0
227.5413	2.920e0
227.7453	4.854e0
228.0638	1.850e1
228.1492	1.086e2
228.2275	1.572e1
228.3884	8.480e0
228.4102	8.231e0
228.4282	7.745e0
228.4816	4.721e0
228.6323	5.798e0
228.7730	2.728e0
228.8480	4.183e0
228.9121	2.720e0
229.0473	1.377e1
229.1365	1.943e2
229.3423	3.049e0
229.5201	6.225e0
229.5722	4.887e0
229.9555	5.644e0
230.0569	1.862e1
230.1336	2.905e1
230.2883	5.014e0
230.4532	2.393e0
230.5014	2.880e0
230.7071	6.489e0
231.0945	1.725e1
231.1532	2.330e1
231.3498	2.520e0
231.6162	3.056e0
231.6938	5.567e0
231.8688	6.981e0
231.9241	8.446e0
232.1080	9.266e2
232.2182	1.128e1
232.3353	6.174e0
232.4161	7.638e0
232.5528	3.446e0
232.6598	3.078e0
232.7141	2.520e0
232.8830	6.107e0
232.9662	2.373e0
233.0438	8.752e0
233.1115	2.252e2
233.1693	3.460e1
233.2411	3.613e0
233.6463	3.427e0
233.7076	2.520e0
233.7582	9.328e0
233.8247	3.928e0
233.9092	2.677e0
234.0151	6.336e0
234.1108	3.459e2
234.4187	4.446e0
234.6353	1.142e1
234.9017	2.960e0
235.1384	1.310e2
235.3298	2.807e0
235.4870	2.356e0
235.7515	2.864e0
235.9622	3.056e0
236.1277	2.643e2
236.2415	5.251e0
236.4173	5.982e0
236.5512	2.394e0
236.6101	3.800e0
236.8420	6.254e0
236.9203	7.319e0
237.0145	2.787e0
237.1322	9.928e1
237.2190	3.072e0
237.3385	6.614e0
237.3960	6.397e0
237.5049	3.762e0
237.5378	2.600e0
237.6564	1.120e1
238.0748	2.022e1
238.1426	4.891e1
238.4286	5.690e0
238.4795	2.952e0
238.5942	2.887e0
238.6894	3.468e0
238.7659	2.729e0
238.8863	2.807e0
239.0746	5.400e0
239.1305	2.983e1
239.4012	3.960e0
239.5087	4.355e0
239.7863	3.437e0
239.8533	1.000e1
239.9684	5.240e0
240.0654	7.040e0
240.1652	1.609e1
240.2281	1.509e1
240.6392	4.906e0
240.7904	4.622e0
240.9953	1.152e1
241.0513	2.736e0
241.1109	3.204e1
241.1514	4.224e1
241.2662	5.032e0
241.4059	2.520e0
241.4449	2.880e0
241.4892	8.198e0
